ID;STATION CODE;LOCATIONS;STATE;Temp;TempW;DO;DOW;Conductivity;ConductivityW;NI;NIW;WQI;WQI clf
1751;1295;GHAGGAR NEAR BANKARPUR.DERA BASSI.PUNJAB;PUNJAB;18;0.08;4.867;0.43;568;0.008;1.367;0.012485049;243.1304721;0
1752;1473;GHAGGAR AT RATANHERI. D/S OF PATIALA NADI (AFTER CONFL.). PUNJAB;PUNJAB;17.33;0.05;4.833;0.43;760;0.011;1.933;0.01769252;232.0729004;0
1753;1698;GHAGGAR AT D/S CHHATBIR. PUNJAB;PUNJAB;17.5;0.06;5.1;0.45;388;0.006;1.4;0.012788665;183.3367635;0
1754;1699;GHAGGAR AT U/S DHAKANSU NALLAH. PUNJAB;PUNJAB;15;-0.08;6.8;0.61;;0;1.35;0.012328641;106.8450526;0
1755;1700;GHAGGAR AT D/S DHAKANSU NALLAH. PUNJAB;PUNJAB;17.5;0.06;4.2;0.37;758;0.011;1.7;0.015548809;957.1251141;0
1756;1701;GHAGGAR AT D/S JHARMAL NADI. PUNJAB;PUNJAB;18;0.08;5.533;0.49;;0;1.567;0.014325145;941.4441817;0
1757;1702;GHAGGAR AT U/S JHARMAL NADI. PUNJAB;PUNJAB;17.5;0.06;5.2;0.46;;0;1.4;0.012788665;642.3178506;0
1758;1703;GHAGGER AT MOONAK. PUNJAB;PUNJAB;18;0.08;4.2;0.37;;0;1.4;0.012788665;497.9012961;0
1759;1704;GHAGGAR AT D/S SARDULGARH. PUNJAB;PUNJAB;18.33;0.1;4.033;0.35;855;0.013;1.767;0.016165241;669.6126267;0
1760;1705;GHAGGAR AT U/S SARDULGARH. PUNJAB;PUNJAB;18.67;0.12;4.133;0.36;;0;1.667;0.015245193;1121.235972;0
1761;1025;GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA.DEBWALI ROAD.HARYANA;HARYANA;18;0.08;5.35;0.47;;0;20.45;0.188057779;212.1701601;0
1762;1026;GHAGGAR GHNAN2 AT CHANDARPUR SYPHON.  HARYANA;HARYANA;19;0.14;4.05;0.35;;0;19.35;0.177937253;214.6800439;0
1763;1887;GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA);HARYANA;17.5;0.06;6.25;0.56;770;0.012;19.4;0.178397277;187.2648275;0
1764;1870;RIVER SUKHANA AT PARWANOO. DISTT. SOLAN. H.P.;HIMACHAL PRADESH;18.5;0.11;6.65;0.59;;0;0.824;0.007489189;651.3466937;0
1765;1871;RIVER MARKANDA AT PAONTA. DISTT. SIRMOUR. H.P.;HIMACHAL PRADESH;19.5;0.17;7.2;0.64;;0;2.955;0.027095409;111.8814848;0
1766;1884;KALA AMB D/S MARKANDA RIVER;HARYANA;22;0.31;6.27;0.56;3638;0.055;0.52;0.004692244;1387.220757;0
1768;2047;NNANCHOE (ATTAWA CHOE);CHANDIGARH;26;0.53;0.6;0.04;646;0.01;6.8;0.062471249;848.8213606;0
1769;2048;PATIALA KI RAO;CHANDIGARH;27;0.58;6.7;0.6;1151;0.017;8.3;0.076271966;1210.802156;0
1770;2049;SUKHNA CHOE;CHANDIGARH;27;0.58;6.7;0.6;912;0.014;6.7;0.061551201;1161.278643;0
1771;1427;UMTREW AT BYRNIHAT EAST. MEGHALAYA;MEGHALAYA;16;-0.03;7.2;0.64;183;0.003;2.6;0.023829239;85.08896145;0
1773;1631;MYNTDU RIVER JOWAI. MEGHALAYA;MEGHALAYA;10;-0.36;8.8;0.79;172;0.002;5;0.045910387;83.04675014;0
1780;1448;NAGAVALLI AT THOTAPALLI REGULATOR. A.P.;ANDHRA PRADESH;28;0.64;5.6;0.5;;0;1.995;0.01826295;132.7516461;0
1781;1393;DAMANGANGA AT D/S OF MADHUBAN. DAMAN;DAMAN & DIU;27;0.58;6.7;0.6;;0;5.657;0.051955102;152.9437942;0
1782;0;DAMANGANGA  AFTER CONFL. OF PIPARIA DRAIN. DAMAN;DAMAN & DIU;27;0.58;6.7;0.6;198;0.003;1.01;0.009200478;86.87985623;0
1783;0;DAMANGANGA AT CIRCUIT HOUSE. SILVASA. DADRA AND NAGAR HAVELI;DAMAN & DIU;27;0.58;6.7;0.6;198;0.003;5.5;0.050510627;28963.28276;0
1785;1246;DAMANGANGA AT KACHIGAON D\S (DAMAN).GUJARAT;GUJARAT;27;0.58;5;0.44;;0;0.452;0.004066611;443.8393085;0
1786;1860;BALEHWAR KHADI AT N.H. NO. 8;GUJARAT;29;0.69;6.2;0.55;480;0.007;0.39;0.003496182;474.7920603;0
1787;1861;RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY;GUJARAT;27;0.58;7.2;0.64;580;0.009;0.37;0.003312172;93.12828812;0
1788;1862;RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD;GUJARAT;28;0.64;6.2;0.55;11125;0.169;0.39;0.003496182;273.1999443;0
1789;1865;RIVER DHADAR AT KOTHADA;GUJARAT;28;0.64;3.9;0.34;1039;0.016;1.412;0.012899071;199.396627;0
1790;1399;ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS. GOA;GOA;29;0.69;7.2;0.64;;0;0.791;0.007185574;331.3064194;0
1800;1148;AMBIKA AT BILIMORA. GUJARAT;GUJARAT;27;0.58;7;0.62;4545;0.069;0.343;0.003063759;312.67249;0
1801;1149;KOLAK AT PATALIA BDG.. GUJARAT;GUJARAT;27;0.58;5.9;0.52;761;0.011;0.083;0.000671635;129.8098599;0
1802;1435;KOLAK AT RAILWAY BRIDGE NO. 313 VAPI.VALSAD. GUJARAT;GUJARAT;27;0.58;4.1;0.36;;0;0.302;0.00268654;152.8877151;0
1803;1434;AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH.GUJARAT;GUJARAT;27;0.58;3.9;0.34;5914;0.09;0.512;0.00461864;3933.682663;0
1804;1436;BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY.GUJARAT;GUJARAT;27;0.58;5.7;0.5;665;0.01;0.86;0.007820407;97.1115058;0
1805;1438;MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN. GUJARAT;GUJARAT;27;0.58;6.1;0.54;;0;1.035;0.00943049;959.8378413;0
1806;1025;GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA.DEBWALI ROAD.HARYANA;HARYANA;14;-0.14;6.2;0.55;;0;17.387;0.159876714;149.406337;0
1807;1026;GHAGGAR GHNAN2 AT CHANDARPUR SYPHON.  HARYANA;HARYANA;19;0.14;6.3;0.56;;0;10.89;0.100101205;179.7302034;0
1810;1894;KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI;KARNATAKA;28;0.64;7.3;0.65;;0;0.08;0.000644033;80.95822849;0
1816;42;KALLADA AT PERUMTHOTTAMKADAVU. PUNALOOR. KERALA;KERALA;27;0.58;6.8;0.61;;0;0.146;0.001251265;50.70240528;0
1819;1155;KARAMANA AT MOONNATTUMUKKU. KERALA;KERALA;27;0.58;6.6;0.59;;0;1.54;0.014076732;101.4735599;0
1820;1156;PAMBA AT CHENGANNUR. KERALA;KERALA;27;0.58;6.9;0.61;;0;0.518;0.004673843;76.16061632;0
1821;1341;PAMBA AT THAKAZHY. KERALA;KERALA;27;0.58;6;0.53;641;0.01;0.792;0.007194774;88.67379026;0
1822;1565;PAMBA DOWN. KERALA;KERALA;27;0.58;5.4;0.48;;0;0.457;0.004112614;162.5859913;0
1823;1339;MEENACHIL AT KIDANGOOR. KERALA;KERALA;27;0.58;6.7;0.6;65;0.001;0.77;0.006992364;90.19825623;0
1824;1340;MANIMALA  AT KALLOOPARA. KERALA;KERALA;27;0.58;6.9;0.61;;0;0.383;0.003431778;83.05115632;0
1826;1342;ACHENKOIL AT THUMPAMON. KERALA;KERALA;27;0.58;6.8;0.61;;0;0.404;0.003624988;83.35996328;0
1827;1443;ACHENKOIL AT CHENNITHULA. KERALA;KERALA;27;0.58;5.8;0.51;73;0.001;0.315;0.002806146;87.20785217;0
1831;1566;THIRURANGADY. KERALA;KERALA;27;0.58;6.3;0.56;;0;0.208;0.001821695;50.61760872;0
1839;1093;ULHAS AT U/S OF NRC BUND AT MOHANE. MAHARASHTRA;MAHARASHTRA;27;0.58;6.7;0.6;;0;0.447;0.004020609;91.84927357;0
1840;1094;ULHAS AT U/S OF BADLAPUR. MAHARASHTRA;MAHARASHTRA;27;0.58;6.8;0.61;;0;0.4;0.003588187;89.33023994;0
1841;1461;BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS). MAHARASHTRA;MAHARASHTRA;27;0.58;6.5;0.58;;0;0.33;0.002944153;84.04465948;0
1842;1092;KALU AT ATALE VILLAGE. MAHARASHTRA;MAHARASHTRA;27;0.58;5.1;0.45;;0;1.81;0.016560861;142.4646902;0
1843;1462;PATALGANGA NEAR INTAKE OF MIDC W/W. MAHARASHTRA;MAHARASHTRA;27;0.58;6.5;0.58;;0;0.819;0.007443187;90.64845748;0
1844;1151;PATALGANGA AT SHILPHATA. MAHARASHTRA;MAHARASHTRA;27;0.58;6.6;0.59;;0;0.667;0.006044714;91.07129386;0
1845;1152;KUNDALIKA AT ROHA CITY. MAHARASHTRA;MAHARASHTRA;27;0.58;6.6;0.59;;0;0.505;0.004554237;91.80242586;0
1846;1424;IMPHAL AT MAHABALI. MANIPUR;MANIPUR;27;0.58;7.9;0.71;;0;0.52;0.004692244;78.77990942;0
1848;1627;KIYAMGI. MANIPUR;MANIPUR;27;0.58;7;0.62;;0;0.52;0.004692244;88.62301203;0
1849;1628;MINUTHONG(IMPHAL RIVER. MANIPUR;MANIPUR;27;0.58;6.9;0.61;;0;0.52;0.004692244;83.57379099;0
1850;1458;IRIL AT PORAMPET. MANIPUR;MANIPUR;27;0.58;7.3;0.65;;0;0.52;0.004692244;89.52408316;0
1851;1624;LILONG. MANIPUR;MANIPUR;27;0.58;8;0.72;132;0.002;0.52;0.004692244;80.98361246;0
1852;1625;HUMP BRIDGE. MANIPUR;MANIPUR;27;0.58;5.5;0.49;;0;0.52;0.004692244;144.2074924;0
1853;1626;HEIRANGOITHONG. MANIPUR;MANIPUR;27;0.58;7;0.62;;0;0.52;0.004692244;126.269512;0
1854;1427;UMTREW AT BYRNIHAT EAST. MEGHALAYA;MEGHALAYA;20;0.19;6.6;0.59;199;0.003;2.1;0.019229;112.1931965;0
1856;1631;MYNTDU RIVER JOWAI. MEGHALAYA;MEGHALAYA;15;-0.08;7.1;0.63;;0;1;0.009108474;92.85676107;0
1863;1455;RUSHIKULYA AT GANJAM U/S. ORISSA;ODISHA;28;0.64;7.5;0.67;;0;0.51;0.004600239;232.3545639;0
1864;1456;RUSHIKULYA AT GANJAM D/S. ORISSA;ODISHA;30;0.75;7.5;0.67;30683;0.467;0.745;0.006762352;100.9352872;0
1865;1642;NAGAVALLI AT JAYKAYPUR D/S. ORISSA;ODISHA;27;0.58;6;0.53;;0;0.895;0.008142423;138.5980216;0
1866;1643;NAGAVALLI AT RAYAGADA D/S. ORISSA;ODISHA;32;0.86;6.3;0.56;;0;0.76;0.006900359;130.1979967;0
1867;1685;ARASALAR RIVER KARAIKAL REGION. PONDICHERRY;PONDICHERRY;29;0.69;6.1;0.54;;0;1.975;0.01807894;86.42761264;0
1868;1885;RIVER GHAGGAR AT D/S OF SURAJPUR;HARYANA;27;0.58;8.1;0.72;;0;0.24;0.00211611;75.86984217;0
1870;1024;GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA).PUNJAB;PUNJAB;27;0.58;4.9;0.43;;0;2.2;0.020149048;212.5990181;0
1871;1295;GHAGGAR NEAR BANKARPUR.DERA BASSI.PUNJAB;PUNJAB;28;0.64;6.3;0.56;;0;1.575;0.014398749;146.8990334;0
1872;1473;GHAGGAR AT RATANHERI. D/S OF PATIALA NADI (AFTER CONFL.). PUNJAB;PUNJAB;28;0.64;6.1;0.54;490;0.007;2.425;0.022219155;291.2626246;0
1873;1698;D/S CHHATBIR. PUNJAB;PUNJAB;25;0.47;6.8;0.61;;0;1.225;0.011178581;109.4557259;0
1874;1699;U/S DHAKANSU NALLAH. PUNJAB;PUNJAB;26;0.53;6.7;0.6;;0;1.575;0.014398749;93.47023957;0
1875;1700;D/S DHAKANSU NALLAH. PUNJAB;PUNJAB;27;0.58;5.9;0.52;428;0.006;2.2;0.020149048;218.7867586;0
1876;1701;D/S JHARMAL NADI. PUNJAB;PUNJAB;25;0.47;6.5;0.58;;0;1.9;0.017388904;113.3472728;0
1877;1702;U/S JHARMAL NADI. PUNJAB;PUNJAB;25;0.47;6.9;0.61;322;0.005;0.975;0.008878462;82.55013565;0
1878;1703;GHAGGER AT MOONAK. PUNJAB;PUNJAB;26;0.53;5.1;0.45;;0;2.3;0.021069096;285.2736575;0
1879;1704;D/S SARDULGARH. PUNJAB;PUNJAB;28;0.64;5;0.44;;0;2.08;0.01904499;388.1410472;0
1880;1705;U/S SARDULGARH. PUNJAB;PUNJAB;28;0.64;5.1;0.45;;0;2.3;0.021069096;492.9850535;0
1881;1887;GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA);HARYANA;16;-0.03;6.2;0.55;;0;14.013;0.128834299;120.0960783;0
1882;1718;GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629. RAJASTHAN;RAJASTHAN;27;0.58;4.4;0.39;390;0.006;0.08;0.000644033;83.16489623;0
1883;1719;GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI. MAKKASR. RAJASTHAN;RAJASTHAN;27;0.58;4.2;0.37;380;0.006;0.16;0.001380072;88.53565681;0
1884;1870;RIVER SUKHANA AT PARWANOO. DISTT. SOLAN. H.P.;HIMACHAL PRADESH;23;0.36;4;0.35;729;0.011;2.89;0.026497378;408.3755707;0
1885;1871;RIVER MARKANDA AT PAONTA. DISTT. SIRMOUR. H.P.;HIMACHAL PRADESH;22;0.31;8;0.72;617;0.009;0.655;0.005934309;93.96549246;0
1886;1884;KALA AMB D/S MARKANDA RIVER;HARYANA;27;0.58;4.2;0.37;;0;4;0.036709909;3108.796327;0
1887;1717;KODRA DAM. MOUNT ABU. RAJASTHAN;RAJASTHAN;27;0.58;5;0.44;160;0.002;0.153;0.001315668;75.38939183;0
1889;1160;TAMBIRAPARANI AT CHERANMADEVI.CAUSE WAY.TAMILNADU;TAMILNADU;27;0.58;6.6;0.59;;0;0.292;0.002594535;75.76156786;0
1894;1330;TAMBIRAPARANI AT ARUMUGANERI. TAMILNADU;TAMILNADU;27;0.58;6.6;0.59;;0;0.263;0.002327721;77.31513519;0
1897;1404;GUMTI AT D/S SOUTH TRIPURA. TRIPURA;TRIPURA;30;0.75;5.4;0.48;;0;0.215;0.001886098;76.88120667;0
0;1393;DAMANGANGA AT D/S OF MADHUBAN. DAMAN;DAMAN & DIU;30.6;0.78;6.7;0.6;203;0.003;0.1;0.000828043;63.7783209;1
15;1546;RIVER KHANDEPAR AT OPA NAN PONDA. GOA;GOA;29;0.69;7.3;0.65;247;0.004;0.2;0.001748091;73.21271449;1
16;2270;RIVER KHANDEPAR AT CODLI NEAR BRIDGE .U/S OPA WATERWORKS.SANGUEM;GOA;29.1;0.7;7.3;0.65;188;0.003;0.1;0.000828043;73.11480116;1
50;2701;SAVITRI RIVER JACKWELL AT UPSA KENDRE. NANGALWADI. MAHAD. RAIGAD;MAHARASHTRA;28;0.64;6.8;0.61;170;0.002;1.4;0.012788665;73.77774928;1
62;2164;VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.;MAHARASHTRA;23;0.36;7.1;0.63;176;0.003;0.9;0.008188426;72.21894174;1
63;2713;VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL. KHERDI. RATNAGIRI;MAHARASHTRA;23;0.36;7;0.62;178;0.003;0.9;0.008188426;72.7026687;1
64;2714;VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE. CHIPLUN. RATNAGIRI;MAHARASHTRA;23;0.36;7.2;0.64;180;0.003;1;0.009108474;68.28646812;1
65;1342;ACHENKOIL AT THUMPAMON. KERALA;KERALA;25.1;0.48;6.7;0.6;85;0.001;1;0.009108474;63.3434029;1
66;1443;ACHENKOIL AT CHENNITHULA. KERALA;KERALA;24.6;0.45;5.8;0.51;77;0.001;0.8;0.007268378;68.22737884;1
67;3465;ACHENKOIL AT KALLARAKADAVU. PATHANAMTHITTA;KERALA;25.7;0.51;6.6;0.59;75;0.001;0.7;0.00634833;63.79564986;1
68;3466;ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE). PATHANAMTHITTA;KERALA;24.8;0.46;6.7;0.6;82;0.001;1;0.009108474;62.8616029;1
71;2286;R AYROOR AT AYROOR BRIDGE;KERALA;25.2;0.48;6.3;0.56;73;0.001;0;-0.0000920048;70.20793739;1
72;2331;R BHARATHAPUZHA AT KUTTIPPURAM;KERALA;29.9;0.74;7;0.62;130;0.002;0.1;0.000828043;56.52444203;1
73;2332;R BHARATHAPUZHA AT PATTAMBI;KERALA;29.8;0.74;6.6;0.59;191;0.003;0.2;0.001748091;73.01166319;1
77;3464;CHALIYAR AT NILAMBUR. MALAPPURAM;KERALA;26.4;0.55;7.2;0.64;82;0.001;0.5;0.004508234;67.66596145;1
79;1573;CHITRAPUZHA AT IRUMPANAM. KERALA;KERALA;28.6;0.67;3;0.26;965;0.015;1.2;0.010948569;69.82928696;1
81;1564;R ITHIKKARA AT AYUR. KERALA;KERALA;26;0.53;6.7;0.6;90;0.001;0.9;0.008188426;65.46922957;1
82;2287;R ITHIKKARA AT ITHIKKARA;KERALA;23.6;0.39;6.1;0.54;4429;0.067;1.6;0.014628761;72.18100464;1
83;1566;R KADALUNDI AT THIRURANGADY. KERALA;KERALA;30.3;0.77;6.7;0.6;87;0.001;0.2;0.001748091;54.86177623;1
87;42;KALLADA AT PERUMTHOTTAMKADAVU. PUNALOOR. KERALA;KERALA;24.8;0.46;7.2;0.64;75;0.001;1;0.009108474;62.78358812;1
89;3460;KALPATHI PUZHA AT KALPATHI. PALAKKAD;KERALA;29.2;0.71;6.1;0.54;281;0.004;0.7;0.00634833;70.71350464;1
90;3458;KARAPUZHA DAM AT WAYANAD;KERALA;26.6;0.56;6.7;0.6;106;0.001;2.5;0.022909191;54.1325429;1
94;2289;R KARUVANNURR AT KARUVANNUR BRIDGE;KERALA;28.9;0.69;6.4;0.57;63;0.001;0.4;0.003588187;57.27812377;1
96;2291;R KEECHERI AT VADAKKANCHERY BRIDGE;KERALA;29.3;0.71;5.6;0.5;90;0.001;0.4;0.003588187;68.81045942;1
97;2326;R KORAYAR AT KANJIKODE;KERALA;29.5;0.72;7.1;0.63;728;0.011;0.4;0.003588187;72.68655507;1
98;1569;R KUPPAM AT THALIPARAMBA. KERALA;KERALA;28.4;0.66;5.9;0.52;13953;0.212;0.4;0.003588187;56.35747855;1
100;1567;R KUTTIYADE AT KUTTIYADY ESTATE. KERALA;KERALA;25.8;0.52;7.2;0.64;41;0;0.2;0.001748091;55.19058145;1
102;2285;R MAMOM AT MAMOM BRIDGE;KERALA;25.3;0.49;6.8;0.61;81;0.001;0;-0.0000920048;55.23606261;1
103;1340;MANIMALA  AT KALLOOPARA. KERALA;KERALA;28.2;0.65;6.8;0.61;68;0.001;0.1;0.000828043;60.93117594;1
104;1384;MANIMALA AT THONDRA. KERALA;KERALA;28.5;0.67;6.6;0.59;70;0.001;0.1;0.000828043;63.24192986;1
105;3459;MANIYANKODE PUZHA AT MANIYANKODE BRIDGE. WAYANAD;KERALA;27.6;0.62;6.4;0.57;100;0.001;0.9;0.008188426;58.28969043;1
106;2307;R MANJESWAR AT BAJRAKKARA BR.;KERALA;29;0.69;7.3;0.65;96;0.001;0.2;0.001748091;52.39353449;1
107;1339;MEENACHIL AT KIDANGOOR. KERALA;KERALA;27.5;0.61;6.8;0.61;49;0.001;0.4;0.003588187;73.70019594;1
108;2304;R MOGRAL AT MOGRAL BR.;KERALA;30;0.75;5.6;0.5;24360;0.371;0.3;0.002668139;72.88256609;1
110;2302;R NEELASWARAM AT NAMBIARKAL DAM;KERALA;30.2;0.76;7.1;0.63;14410;0.219;0.1;0.000828043;53.26371507;1
111;1570;R NEELESWARAM AT HOSDURG. KERALA;KERALA;30.8;0.79;6.2;0.55;22757;0.346;0.1;0.000828043;64.46381768;1
114;2288;R PALLICKAL AT NELLIMUKAL;KERALA;25.8;0.52;6;0.53;120;0.002;1.1;0.010028521;68.24400493;1
116;1341;PAMBA AT THAKAZHY. KERALA;KERALA;28.1;0.64;4.8;0.42;86;0.001;0.8;0.007268378;54.64714841;1
117;1565;PAMBA DOWN. KERALA;KERALA;28.3;0.66;3.9;0.34;62;0.001;0.7;0.00634833;57.74445768;1
118;17;PERIYAR NEAR ALWAYENANELOOR. KERALA;KERALA;28.1;0.64;5;0.44;3185;0.048;0.4;0.003588187;67.68212116;1
119;18;PERIYAR AT KALADY. KERALA;KERALA;27.7;0.62;7;0.62;36;0;0.2;0.001748091;52.54821536;1
120;1338;PERIYAR AT SEWAGE DISCHARGE POINT. KERALA;KERALA;28;0.64;6.3;0.56;64;0.001;0.3;0.002668139;57.46289739;1
121;2333;RIVER PERIYAR AT MUPPATHADAM;KERALA;28.2;0.65;6.2;0.55;86;0.001;0.2;0.001748091;58.66643101;1
122;2334;RIVER PERIYAR AT PATHALAM;KERALA;28;0.64;5.7;0.5;2640;0.04;0.5;0.004508234;65.4744858;1
124;2336;R PERIYAR AT PURAPPALLIKAVU;KERALA;28.1;0.64;6.6;0.59;2007;0.03;0.2;0.001748091;60.23426319;1
125;3468;PERIYAR AT KWA INTAKENAN ALUVA. ERNAKULAM;KERALA;28.1;0.64;6.6;0.59;46;0.001;0.3;0.002668139;55.18011652;1
128;2290;R PUZHACKAL AT PUZHACKAL BRIDGE;KERALA;29.1;0.7;4.3;0.38;113;0.002;0.4;0.003588187;73.35606986;1
129;2299;R RAMAPURAM AT RAMAPURAM BRIDGE;KERALA;28.7;0.68;4.6;0.4;12561;0.191;0.6;0.005428282;60.63653565;1
132;2292;R THIRUR AT THALAKKADATHUR BRIDGE;KERALA;31;0.81;4.5;0.39;1614;0.024;0.6;0.005428282;68.80936261;1
133;2306;R UPPALA AT  UPPALA BR.;KERALA;30.5;0.78;6.9;0.61;20950;0.319;0.2;0.001748091;59.29292232;1
135;1442;VAMANAPURAM. KERALA;KERALA;25.3;0.49;6.9;0.61;54;0.001;0;-0.0000920048;58.45593565;1
136;1448;NAGAVALLI AT THOTAPALLI REGULATOR. A.P.;ANDHRA PRADESH;25.9;0.52;5.5;0.49;569;0.008;0.9;0.008188426;66.35491304;1
137;2352;RIVER VAMSHADHARA. KALINGAPATNAM.VIZIANAGARAM;ANDHRA PRADESH;26.5;0.56;5.4;0.48;310;0.005;2.4;0.021989143;65.73844;1
138;3080;U/S OF KARAKAVAGU AT PALONCHA.  KHAMMAM. A.P.;ANDHRA PRADESH;18.9;0.13;7.1;0.63;516;0.008;0.5;0.004508234;56.65066841;1
139;3081;D/S OF KARAKAVAGU AT PALONCHA.  KHAMMAM. A.P.;ANDHRA PRADESH;20.5;0.22;6.9;0.61;505;0.008;0.7;0.00634833;62.94618899;1
140;1444;KALI AT D/S WEST COAST PAPER MILL. KARNATAKA;KARNATAKA;27.1;0.59;7.3;0.65;109;0.001;3.4;0.031189622;62.37996116;1
141;2780;KALI AT U/S OF WCPM. DANDELI. KARNATAKA;KARNATAKA;26.3;0.54;7.5;0.67;83;0.001;2;0.018308952;62.16578058;1
142;1894;KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI;KARNATAKA;29.1;0.7;6.4;0.57;102;0.001;0;-0.0000920048;55.09233043;1
143;1892;NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT;KARNATAKA;28.4;0.66;6.5;0.58;92;0.001;0;-0.0000920048;53.29702348;1
154;1685;ARASALAR RIVER KARAIKAL REGION. PONDICHERRY;PONDICHERRY;29;0.69;6.7;0.6;386;0.006;0.2;0.001748091;65.36007423;1
156;2442;GAUTAMINANGODAVARI RIVER;PONDICHERRY;25;0.47;6.5;0.58;21600;0.329;0.1;0.000828043;70.97839481;1
158;2445;MAHE RIVER;PONDICHERRY;32;0.86;6;0.53;13000;0.198;0.4;0.003588187;68.05262959;1
159;1450;PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK. TAMILNADU;TAMILNADU;29.3;0.71;6.5;0.58;1063;0.016;0.6;0.005428282;67.90948348;1
160;1159;TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM.TAMILNADU;TAMILNADU;22.8;0.35;6.8;0.61;63;0.001;0.1;0.000828043;56.52739594;1
162;1161;TAMBIRAPARANI AT TIRUNELVELI.COLLECTORATE.TAMILNADU.;TAMILNADU;25.5;0.5;6.6;0.59;136;0.002;0.2;0.001748091;52.28594319;1
163;1162;TAMBIRAPARANI AT MURAPPANADU. TAMILNADU;TAMILNADU;29;0.69;6.7;0.6;226;0.003;0.2;0.001748091;56.08941623;1
165;1329;TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM. TAMILNADU;TAMILNADU;22.8;0.35;6.7;0.6;61;0.001;0.1;0.000828043;68.5619029;1
166;1330;TAMBIRAPARANI AT ARUMUGANERI. TAMILNADU;TAMILNADU;29;0.69;6.6;0.59;1300;0.02;0.2;0.001748091;66.64452319;1
167;3025;TAMBIRAPARANI AT ERAL. THOTHUKUDI. TAMILNADU;TAMILNADU;29;0.69;6.7;0.6;461;0.007;0.1;0.000828043;60.6351429;1
169;3027;TAMBIRAPARANI AT SRIVAIKUNTAM. D/S OF SK ANAICUT. TIRUNELVELI. TAMILNADU;TAMILNADU;29;0.69;6.8;0.61;241;0.004;0.1;0.000828043;58.30269594;1
170;3028;TAMBIRAPARANI AT VELLAKOIL. TIRUNELVELI. TAMILNADU;TAMILNADU;25.7;0.51;6.5;0.58;159;0.002;0.2;0.001748091;53.57781014;1
171;3029;TAMBIRAPARANI AT SIVALAPERI. CONFLUENCE POINT OF KUTTRALAM FALLS. D/S OF PALAYAMKOTTAI. TIRUNELVELI. TAMILNADU;TAMILNADU;25.7;0.51;6.6;0.59;170;0.002;0.2;0.001748091;55.69670319;1
173;1885;RIVER GHAGGAR AT D/S OF SURAJPUR;HARYANA;27;0.58;6.7;0.6;198;0.003;0.52;0.004692244;65.3537009;1
188;1718;GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629. RAJASTHAN;RAJASTHAN;32.6;0.89;4;0.35;370;0.005;0.8;0.007268378;74.33846406;1
189;1871;RIVER MARKANDA AT PAONTA. DISTT. SIRMOUR. H.P.;HIMACHAL PRADESH;23.6;0.39;7.8;0.7;376;0.006;0.4;0.003588187;58.43860638;1
190;2624;MARKANDA U/S KALA AMB;HIMACHAL PRADESH;23.9;0.41;7.7;0.69;354;0.005;0.3;0.002668139;57.23532;1
191;2625;MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA;HIMACHAL PRADESH;24.5;0.44;7.6;0.68;344;0.005;0.4;0.003588187;63.85274029;1
194;2947;RIVER JAWAI AT JAWAI DAM. SIROHI. RAJASTHAN;RAJASTHAN;25.1;0.48;5.9;0.52;401;0.006;0.7;0.00634833;67.43781855;1
195;1717;KODRA DAM. MOUNT ABU. RAJASTHAN;RAJASTHAN;22.3;0.32;6;0.53;106;0.001;0.4;0.003588187;52.08583159;1
